"Goal"," Target"," Indicator"," SeriesCode"," SeriesDescription"," GeoAreaCode"," GeoAreaName"," TimePeriod"," Value"," Time_Detail"," UpperBound"," LowerBound"," BasePeriod"," Source"," FootNote"," Units"," Nature","Country"," [Age]","[Cities]","[Disability status]","[Education level]","[Freq]","[Hazard type]","[IHR Capacity]","[Level/Status]","[Location]","[Migratory status]","[Mode of transportation]","[Name of international agreement]","[Name of international institution]","[Name of non-communicable disease]","[Policy Domains]","[Quantile]","[Reporting Type]","[Sex]","[Tariff regime (status)]","[Type of facilities]","[Type of mobile technology]","[Type of occupation]","[Type of product]","[Type of skill]","[Type of speed]"
"15","15.6","15.6.1","ER_CBD_SMTA","Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number)","752","Sweden","2012","1","2012",,,,"https://absch.cbd.int/countries","ABS measures reported refers to legislative, administrative and policy framework or measures reported to the ABS Clearing-House. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.","NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_NAGOYA","Countries that are parties to the Nagoya Protocol (1 = YES; 0 = NO)","752","Sweden","2012","1","2012",,,,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,","Parties  refers to Parties to the Convention on Biological Diversity that have ratified, accepted, approved or acceded the Nagoya Protocol, including those for which the Protocol has not yet entered into force following the 90 days period set out in Article 33.2 of the Protocol. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.","NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_ABSCLRHS","Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House (1 = YES; 0 = NO)","752","Sweden","2012","1","2012",,,,"https://absch.cbd.int/countries","ABS measures reported refers to legislative, administrative and policy framework or measures reported to the ABS Clearing-House. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.","NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_ORSPGRFA","Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)","752","Sweden","2016","1","2016",,,,"Secretariat of the Convention on Biological Diversity (CBD) ",,"NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_ORSPGRFA","Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)","752","Sweden","2017","1","2017",,,,"Secretariat of the Convention on Biological Diversity (CBD) ",,"NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_ORSPGRFA","Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)","752","Sweden","2018","1","2018",,,,"Secretariat of the Convention on Biological Diversity (CBD) ",,"NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_PTYPGRFA","Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)","752","Sweden","2012","1","2012",,,,"Secretariat of the Convention on Biological Diversity (CBD) ",,"NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_PTYPGRFA","Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)","752","Sweden","2013","1","2013",,,,"Secretariat of the Convention on Biological Diversity (CBD) ",,"NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_PTYPGRFA","Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)","752","Sweden","2014","1","2014",,,,"Secretariat of the Convention on Biological Diversity (CBD) ",,"NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_PTYPGRFA","Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)","752","Sweden","2015","1","2015",,,,"Secretariat of the Convention on Biological Diversity (CBD) ",,"NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_PTYPGRFA","Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)","752","Sweden","2016","1","2016",,,,"Secretariat of the Convention on Biological Diversity (CBD) ",,"NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_PTYPGRFA","Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)","752","Sweden","2017","1","2017",,,,"Secretariat of the Convention on Biological Diversity (CBD) ",,"NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.6","15.6.1","ER_CBD_PTYPGRFA","Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)","752","Sweden","2018","1","2018",,,,"Secretariat of the Convention on Biological Diversity (CBD) ",,"NUMBER","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2002","39.04761","2002",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2003","38.61369","2003",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2004","10.52095","2004",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2005","3.40158","2005",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2006","29.25237","2006",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2007","0.23718","2007",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2008","13.39323","2008",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2009","6.54993","2009",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2010","183.50079","2010",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2011","157.31776","2011",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2012","237.77583","2012",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2013","363.3951","2013",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2014","353.54017","2014",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2015","291.75694","2015",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2016","240.3689","2016",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.a","15.a.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2017","155.0429","2017",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2002","39.04761","2002",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2003","38.61369","2003",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2004","10.52095","2004",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2005","3.40158","2005",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2006","29.25237","2006",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2007","0.23718","2007",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2008","13.39323","2008",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2009","6.54993","2009",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2010","183.50079","2010",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2011","157.31776","2011",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2012","237.77583","2012",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2013","363.3951","2013",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2014","353.54017","2014",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2015","291.75694","2015",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2016","240.3689","2016",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"15","15.b","15.b.1","DC_ODA_BDVDL","Total official development assistance for biodiversity, by donor countries (millions of constant 2017 United States dollars)","752","Sweden","2017","155.0429","2017",,,,"The Organisation for Economic Co-operation and Development (OECD).","CommitmentsBased on OECD, CRS databased, 2019Constant 2017 USD millionOther Official flows are not marked on biodiversity","CON_USD","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2010","0.9691","2010",,,,"National Council for Crime Prevention","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2010","0.55167","2010",,,,"World Health Organization Mortality Database","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2010","1.32559","2010",,,,"World Health Organization Mortality Database","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2011","1.18679","2011",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2011","0.52662","2011",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2011","0.8557","2011",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2012","0.71272","2012",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2012","0.43919","2012",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2012","0.9665","2012",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2013","0.90481","2013",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2013","1.27091","2013",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2013","0.53992","2013",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2014","0.51551","2014",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2014","1.28103","2014",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2014","0.89789","2014",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2015","1.14712","2015",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2015","1.70082","2015",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2015","0.59383","2015",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2016","0.58951","2016",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2016","1.56638","2016",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2016","1.07776","2016",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2017","0.54534","2017",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2017","1.14015","2017",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
